from_cat,cat,dist,to_x,to_y
696,693,2.26867318102401,273802.883095645,5201508.02910405
696,696,0,273801.064371932,5201506.6729617
696,696,0,274399.289381466,5197265.60036455
696,698,1.97440506731509,274400.992643647,5197264.60177889
696,699,0,274399.289381466,5197265.60036455
696,700,1.98085726866143,274401.013454448,5197264.62498366
698,696,1.97440506731509,274399.289381466,5197265.60036455
698,698,0,274400.992643647,5197264.60177889
698,698,0,275661.000454373,5193448.45314763
698,699,0.0302979143831175,274401.007009294,5197264.62845457
698,700,0.0311697101740692,274401.013454448,5197264.62498366
699,696,0,274399.289381466,5197265.60036455
699,696,1.98085726866143,274399.289381466,5197265.60036455
699,698,1.97440506731509,274400.992643647,5197264.60177889
699,698,0.0311697101740692,274400.992643647,5197264.60177889
699,699,0,274401.013454448,5197264.62498366
699,699,0,274399.289381466,5197265.60036455
699,700,0,274401.013454448,5197264.62498366
699,700,1.98085726866143,274401.013454448,5197264.62498366
700,696,1.98085726866143,274399.289381466,5197265.60036455
700,698,0.0311697101740692,274400.992643647,5197264.60177889
700,699,0,274401.013454448,5197264.62498366
700,700,0,274401.013454448,5197264.62498366
700,700,0,274948.1667,5195409.8011
704,10,0.000475967784744539,274798.593471485,5189229.29527242
704,157,0.0041243843769182,274798.592962214,5189229.29896821
704,704,0,276361.2263822,5187943.31092147
704,704,0,274798.593802408,5189229.29493031
710,12,2.00129005130229,289563.3332,5204651.1009
710,710,0,289561.600134527,5204650.10007737
710,710,0,289487.919508738,5204833.00054971
710,711,0,289561.600134527,5204650.10007737
711,12,2.00129005130229,289563.3332,5204651.1009
711,710,0,289561.600134527,5204650.10007737
711,711,0,289561.600134527,5204650.10007737
711,711,0,289595.0669,5204478.8339
718,49,0.0099804920672858,291723.4715,5201236.8803
718,167,0.00286258673536089,291723.476946852,5201236.87244204
718,718,0,292045.139209748,5204639.13342821
718,718,0,291723.479299506,5201236.87407281
723,723,0,293444.100174475,5209094.79971655
723,723,0,292990.323746962,5208423.18739392
726,726,0,297095.7218,5197097.3276
726,726,0,297044.490009426,5197332.79542507
729,729,0,66231.8679999998,5148829.5237
729,729,0,64102.2928191535,5148911.41690749
