cat,a_cat,b_cat,to_x,to_y
345,1493,1,308882.830391751,4975303.99147803
346,193,1,308882.830391751,4975303.99147803
347,56,1,310003.115919401,4988407.43238346
348,1841,1,307863.462962398,4980160.71916266
349,392,1,306722.580497935,4981792.70333888
350,402,1,294563.571897952,5003085.726116
351,631,1,294533.447898389,5003112.80652377
352,11,1,310656.025080565,4988155.21410517
353,241,1,316103.791607742,4978143.40768812
354,241,1,316115.696915469,4978717.49758332
355,678,1,289788.693483182,5003247.3926301
356,1841,1,321686.523226641,4978191.56398053
357,281,1,322549.218534545,4977450.16741475
358,30,1,317150.972222865,4992837.53579151
359,3887,1,322645.048469173,4978153.15540102
360,1982,1,324006.590629724,4981346.28332258
361,1420,1,295832.172505724,4995838.32748367
362,1053,1,322736.891861899,4983212.87365042
363,999,1,322342.879433383,4986407.70058811
364,1485,1,290687.430895163,4985665.89378964
365,1002,1,290524.937773157,4985539.96599854
366,273,1,290649.011193002,4984185.87497213
367,291,1,290718.12065956,4983912.52255508
368,1485,1,290613.695796701,4983216.70100411
369,180,1,298597.909690995,4982901.81358986
370,428,1,299935.461748145,4973945.26858159
371,428,1,298373.686357676,4974003.39343885
372,1854,1,290973.180831599,4988758.29116613
373,32,1,319965.804896117,4996014.12181526
374,1468,1,319639.308149373,4986664.91494744
375,11,1,319365.914590517,4987940.77656453
376,45,1,308906.404592907,5002516.76546235
377,50,1,311705.437772315,5002687.29947022
378,283,1,291278.92764315,4977499.77466831
379,285,1,292056.629477527,4978736.0186411
380,14,1,294038.156503048,4988643.30404054
381,1067,1,286258.771567137,4998099.50187687
382,1901,1,326028.352763655,4985023.27720114
383,1318,1,327613.226672323,4984501.68081379
384,1485,1,290502.641815601,4980157.9951802
385,181,1,297296.986198143,4982139.80040167
386,1907,1,297125.211208841,4978496.0655503
387,810,1,306657.361864072,4993079.28520188
388,158,1,290755.033059942,5003212.51279396
389,402,1,291356.502152114,5003191.25361418
390,158,1,291356.502152114,5003191.25361418
391,301,1,291356.502152114,5003191.25361418
392,678,1,291356.502152114,5003191.25361418
393,332,1,323223.427252009,4996700.92696106
394,440,1,302609.543106479,5005212.0628621
395,1048,1,320680.913086688,4991294.29731777
396,32,1,319825.844213554,4991432.77995971
397,30,1,321087.270601148,4992724.6019345
398,40,1,318707.886077409,4994409.31686797
399,30,1,318229.769102498,4992805.28450717
400,63,1,318239.792620878,4992412.47173485
401,159,1,290864.282141815,4990811.03804974
402,87,1,291284.046670984,4990365.01188355
403,486,1,311705.437772315,5002687.29947022
404,218,1,311705.437772315,5002687.29947022
405,197,1,311705.437772315,5002687.29947022
406,1216,1,310524.451691998,5002514.2313312
407,422,1,300782.570708942,5000172.41462014
408,38,1,300669.062728363,4999713.45530108
409,21,1,300765.400226549,4999619.91564349
410,1485,1,290562.466563991,4981907.58102788
