cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
74,582803,"765527048",5122,"residential","50th Street",,"B",0,1,"T","F",1,415428.261915722,4823312.11562506
75,93636,"18082243",5122,"residential","230th Street",,"B",0,0,"F","F",1,437086.743330013,4852057.15016685
76,306968,"115124891",5122,"residential","540th Avenue",,"B",0,0,"F","F",1,436637.664257119,4851418.00327835
77,152547,"18153646",5122,"residential","270th Avenue",,"B",0,0,"F","F",1,392762.278689993,4822582.81708602
78,94324,"18083102",5122,"residential","170th Street",,"B",0,0,"F","F",1,432761.1815,4842418.42365969
79,307028,"115304136",5115,"tertiary","220th Street","CR 116","B",0,0,"F","F",1,422061.466672241,4850563.99888745
80,807480,"1106698600",5114,"secondary","470th Avenue","CH 2;CH 17","B",88,1,"T","F",1,425030.783077544,4822815.31120458
81,93782,"18082421",5122,"residential","215th Street",,"B",0,0,"F","F",1,416313.601911362,4849813.14140635
82,93002,"18081471",5122,"residential","210th Street",,"B",0,0,"F","F",1,416268.838150361,4849012.87334786
83,306940,"115087336",5115,"tertiary","200th Street","CR 15","B",88,0,"F","F",1,417606.014197374,4847384.75745393
84,306940,"115087336",5115,"tertiary","200th Street","CR 15","B",88,0,"F","F",1,417831.758329046,4847357.95254641
85,92911,"18081360",5122,"residential","240th Street",,"B",0,0,"F","F",1,421000.77665773,4853791.19774183
86,93631,"18082238",5122,"residential","230th Street",,"B",0,0,"F","F",1,421064.280823682,4852181.64154514
87,92493,"18080816",5122,"residential","440th Avenue",,"B",0,0,"F","F",1,420608.945517879,4854753.124728
88,298181,"81177408",5114,"secondary","430th Avenue","CH 13","B",88,0,"F","F",1,419402.67914555,4854826.51166889
89,94416,"18083216",5122,"residential","235th Street",,"B",0,0,"F","F",1,418883.301158223,4853012.0959426
