cat,a_cat,b_cat,to_x,to_y
546,817,1,367712.075291383,4953527.90182225
547,1200,1,370886.962814373,4949551.62655981
548,2925,1,370886.962814373,4949551.62655981
549,3250,1,370886.962814373,4949551.62655981
550,1850,1,370886.962814373,4949551.62655981
551,1377,1,370886.962814373,4949551.62655981
552,2326,1,370901.337457192,4949548.91227484
553,322,1,371645.159356898,4949506.14690014
554,2722,1,372142.536739095,4949517.20979079
555,1009,1,371694.094799219,4951136.13689916
556,2322,1,379318.500727767,4926969.49320794
557,2261,1,391516.910648456,4935520.13388271
558,945,1,388539.37405203,4928519.96658515
559,2537,1,400383.347724702,4935645.0879489
560,2163,1,400383.347724702,4935645.0879489
561,830,1,395522.017319993,4934158.10826856
562,2068,1,413330.041657529,4929469.49097993
563,1084,1,411210.365273249,4926438.18524916
564,2068,1,413306.999378514,4927896.40341937
565,813,1,404953.862958497,4930963.24716941
566,684,1,417684.161992503,4943994.17552021
567,1032,1,417826.257338334,4944785.52705011
568,1817,1,395522.017319993,4934158.10826856
569,1103,1,372850.315485803,4923759.06285003
570,1153,1,372850.315485803,4923759.06285003
571,870,1,372850.315485803,4923759.06285003
572,746,1,372850.315485803,4923759.06285003
573,1470,1,372444.259426039,4923656.26655387
574,746,1,372331.353931824,4923772.49923556
575,1859,1,392260.110315368,4926712.73882808
576,2218,1,392260.110315368,4926712.73882808
577,918,1,381154.605418439,4938901.6946051
578,1858,1,398980.305511857,4928951.47072264
579,2515,1,369025.304198206,4936841.58967056
580,3111,1,367372.487870289,4935324.92546751
581,2372,1,367729.960630926,4932452.38420296
582,522,1,370643.111087409,4937193.58955193
583,2282,1,388539.37405203,4928519.96658515
584,602,1,404061.228360084,4940972.44331001
585,1080,1,412586.08480513,4929634.77503856
586,1878,1,413330.041657529,4929469.49097993
587,1918,1,384360.674178457,4930018.77841913
588,2815,1,410193.737549137,4929928.80665992
589,1228,1,409457.111752657,4940108.98905729
590,2669,1,408531.750794619,4941322.46633752
591,1714,1,426377.016937881,4951086.67844855
592,2322,1,377946.564836751,4941767.88643202
593,1331,1,374732.072323777,4941961.89924272
594,1100,1,373708.982042701,4938229.1005033
595,1100,1,373674.30178354,4938415.96704032
596,1100,1,373596.961555172,4939368.90729085
597,1100,1,373550.042586171,4939418.63083978
598,1100,1,373436.43956595,4939835.46613377
599,1100,1,373430.195878826,4939840.90832444
600,1100,1,373076.569968654,4939866.11913068
601,2639,1,373882.812723309,4938205.58430871
602,937,1,384486.53606105,4925594.94928704
603,2650,1,382871.767273377,4925411.90049119
604,941,1,387721.841801285,4923620.34954111
605,2656,1,387721.841801285,4923620.34954111
606,588,1,388110.630144988,4923561.57797848
607,2262,1,383842.112838355,4933231.06520866
608,926,1,383471.892835123,4934206.92243427
609,640,1,379449.703337372,4932914.08752671
610,61,1,392006.745392224,4932782.2872361
611,2923,1,392006.745392224,4932782.2872361
612,886,1,392007.003442679,4932661.26140996
613,1524,1,396456.737643383,4925047.06769158
614,1208,1,393309.063250692,4926737.11100563
615,2637,1,389216.069276107,4940489.75081394
616,2636,1,390816.886848497,4940976.54592696
617,1903,1,390816.886848497,4940976.54592696
618,2535,1,392915.038626053,4938715.14490396
619,1080,1,405969.308460673,4929699.37639779
620,1728,1,405969.308460673,4929699.37639779
621,1878,1,413306.999378514,4927896.40341937
622,744,1,411210.345274715,4926438.18552249
623,2436,1,410145.67504904,4925967.25275365
624,2147,1,408519.384958297,4925332.09397696
625,2148,1,408519.384958297,4925332.09397696
626,480,1,406111.777882985,4926476.26904135
627,1714,1,426248.776211005,4942252.85590126
628,394,1,426248.776211005,4942252.85590126
629,2924,1,430235.988222733,4947054.62835362
630,4140,1,430235.988222733,4947054.62835362
631,5465,1,430235.988222733,4947054.62835362
632,1297,1,429543.164092073,4946665.90842752
633,1192,1,427521.54118943,4946498.37911585
634,1052,1,416538.655107273,4924166.93953631
635,1378,1,416538.672088675,4924166.92888315
636,940,1,382510.450700034,4928012.68497094
637,2651,1,382508.40906322,4928040.70299103
